ticker,name,isin,cnpj,segment,type,price,nav,dy,dy_months,dy_avg_month_6m,pvp,liquidity,pl,vacancy,properties,shareholders,shares,admin_fee,growth_12m,growth_pl_12m,growth_shareholders_12m,change_30d,high_252d,low_252d,report_date,price_date,price_stale_days,dividend_source,score,classification,flags,score_valuation,score_income,score_liquidity,score_size,score_operational,score_growth
TRXF11,TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRTRXFCTF003,28548288000152,Multicategoria,Híbrido,73.13,97.0658526188902,12.4746,12,1.0338833333333335,0.7534060437003569,42682821.40133335,6059889222.16,,6.0,343736.0,62430701.0,0.0008309960191326,82.0674610325402,84.35291825746933,79.78200380761105,-6.650497829971924,101.7,68.86,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,89.3,Ancoragem,,100.0,83.1,100.0,87.2,55.0,100.0
KNCR11,KINEA RENDIMENTOS IMOBILIARIOS FII RESPONSABILIDADE LIMITADA,BRKNCRCTF000,16706958000132,Multicategoria,Híbrido,105.95,102.518709279411,13.9062,12,1.0908666666666667,1.0334698977845804,21775218.307,10978689824.66,,,578802.0,107089622.0,0.000958,38.62383602573985,40.84232237846961,36.40534967301008,-0.23540489642184248,109.19,103.44,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,88.4,Ancoragem,,72.5,99.0,100.0,100.0,55.0,100.0
MXRF11,FII MAXI RENDA RL,BRMXRFCTF008,97521225000125,Logística,Tijolo,9.07,9.262499,12.3217,12,1.0257833333333333,0.9792173796725916,18218631.47633333,5253747540.01,,,1509087.0,567206273.0,0.00064,20.822996250555757,27.476473021918444,14.16951947919307,-1.9459459459459483,10.0,9.06,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,82.2,Crescimento,,80.6,81.4,100.0,83.5,55.0,100.0
KNHY11,KINEA HIGH YIELD CRI FII RESPONSABILIDADE LIMITADA,BRKNHYCTF005,30130708000128,Multicategoria,Híbrido,94.03,98.1592961440484,13.2227,12,1.1553166666666665,0.957932704224074,5161195.765333334,3059927885.92,,,30050.0,31173083.0,0.001465,13.617126476821229,10.743324127467858,16.4909288261746,-1.6936748562467407,102.0,93.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,80.1,Crescimento,,83.8,91.4,83.1,69.7,55.0,78.7
CPTS11,CAPITANIA SEC II FII,BRCPTSCTF004,18979895000113,Outros,Outros,7.39,8.555289,11.999600000000001,12,0.9929666666666668,0.8637931459708724,6414167.891666668,3109874534.43,,,398167.0,363503147.0,0.00068,9.271143402546434,6.720553621167102,11.821733183925765,0.6811989100817373,8.2,7.18,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,79.7,Oportunidade,,97.9,77.8,88.6,70.1,55.0,64.2
XPLG11,XP LOG FII RL,BRXPLGCTF002,26502794000185,Logística,Tijolo,92.0,104.894020621748,9.274016,12,0.7727499999999999,0.877075732769894,7432103.029000001,5390513988.23,,,370912.0,51390097.8938388,0.000713,35.771522568783666,61.847957449400056,9.69508768816727,3.452153379062173,106.76,88.1,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,78.2,Crescimento,,95.9,47.5,92.4,84.2,55.0,100.0
KNHF11,KINEA HEDGE FUND FII RESPONSABILIDADE LIMITADA,BRKNHFCTF004,42754342000147,Multicategoria,Híbrido,92.6,98.8640520021248,11.9712,12,0.9931000000000001,0.9366397403781288,5019540.468,1943987087.57,,1.0,71399.0,19663235.0,0.001053,28.130669795201843,-0.09596594568602734,56.35730553608971,3.9865244244806197,100.33,87.51,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,77.7,Crescimento,,87.0,77.5,82.4,58.1,55.0,100.0
CVBI11,PATRIA CREDITO IMOBILIARIO INDICE DE PRECOS FII RESP LTDA,BRCVBICTF001,28729197000113,Outros,Outros,82.78,92.4533578752561,11.669,12,0.9865333333333334,0.8953703997608393,4479743.032666667,1572789435.34,,,113625.0,17011707.0,0.0007610958359096,44.611385164082066,54.2313242415795,34.991446086584624,-2.1744268494445773,88.8,74.6,2026-07-01,2025-09-23,359,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,77.2,Crescimento,preco_defasado,93.2,74.1,79.5,52.7,55.0,100.0
BTLG11,BTGP LOGISTICA FII,BRBTLGCTF000,11839593000109,Multicategoria,Híbrido,99.78,106.86346,8.6517,12,0.7529833333333333,0.9337148544507168,18120361.775666665,7580921710.93,,,515243.0,70940261.0,0.000707,47.18395636898511,64.35453903118243,30.01337370678778,2.128966223132034,105.0,96.75,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,76.4,Crescimento,,87.4,40.6,100.0,92.9,55.0,100.0
HGLG11,PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHGLGCTF004,11728688000147,Multicategoria,Híbrido,147.98,166.431221117306,7.943899999999999,12,0.6663333333333333,0.8891360587668764,19697580.573000003,7589554105.43,,,608345.0,45601745.0,0.000489,28.92872099450112,38.226239885631074,19.63120210337117,1.9778099372889324,163.3,143.39,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,76.2,Crescimento,,94.1,32.7,100.0,92.9,55.0,100.0
KNIP11,KINEA INDICES DE PREÇOS FII RESPONSABILIDADE LIMITADA,BRKNIPCTF001,24960430000113,Multicategoria,Híbrido,89.2,92.8536477567062,10.9552,12,1.0918666666666668,0.9606515431006067,8593366.196333336,7435551675.84,,,73168.0,80078186.0,0.000913,1.4839926477243304,2.232792410573814,0.7351928848748468,-0.11198208286673506,95.14,84.7,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,75.0,Oportunidade,,83.4,66.2,96.1,92.4,55.0,38.3
KNSC11,KINEA SECURITIES FII RESPONSABILIDADE LIMITADA,BRKNSCCTF008,35864448000138,Multicategoria,Híbrido,9.06,8.73357214075393,13.1067,12,1.1392833333333334,1.0373762137628477,5107191.776,1765949116.43,,,268171.0,202202385.0,0.001146,10.30771476666239,0.004031827977635238,20.611397705347144,1.3422818791946511,9.34,8.49,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,73.5,Oportunidade,,71.9,90.1,82.8,55.7,55.0,67.7
RECR11,FII REC RECEBIVEIS IMOBILIARIOS,BRRECRCTF004,28152272000126,Multicategoria,Híbrido,75.3,86.9740534902323,12.2848,12,1.1500833333333333,0.8657754465641484,3010289.911,2299737481.47,,,174052.0,26441650.0,0.0001695779858102,-0.004336933749932159,-1.3897236050945838,1.3810497375947195,-0.14586924811033075,84.2,73.18,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,73.2,Oportunidade,,97.6,80.9,69.3,62.4,55.0,33.3
RZTR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,BRRZTRCTF003,36501128000186,Outros,Outros,83.86,97.6144278559198,12.3104,12,1.0204166666666665,0.8590943146619522,2943691.5546666663,1840199861.9,,,145325.0,18851720.0,0.0009533022289158,0.5890448229027401,0.9463479274682163,0.23174171833726387,1.4026602176541614,99.04,80.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,72.8,Oportunidade,,98.6,81.2,68.7,56.7,55.0,35.3
HGBS11,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHGBSCTF000,08431747000106,Shoppings,Tijolo,18.52,20.2460012261654,9.2387,12,0.8264166666666667,0.9147485369143037,4695704.925,2922626205.6,,1.0,198399.0,144355726.0,0.000521,27.70033214679296,4.934246383138152,50.46641791044777,-0.43010752688172893,21.05,18.01,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,72.6,Oportunidade,,90.3,47.1,80.7,68.6,55.0,100.0
GARE11,FII GUARDIAL LOGISTICA,BRGARECTF001,37295919000160,Multicategoria,Híbrido,8.42,9.1077636,8.869239,12,0.8848273333333333,0.9244860066416304,6745569.615666667,2633841713.74,,,547102.0,289186438.0,0.000724,69.42372473677669,98.63750693097289,40.2099425425805,3.6945812807881895,9.24,8.07,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,71.8,Oportunidade,,88.8,43.0,89.9,65.9,55.0,100.0
HGRU11,PÁTRIA RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHGRUCTF002,29641226000153,Outros,Outros,113.8,128.199734359112,9.2559,12,0.7367833333333333,0.887677346360363,8739161.711,3183738355.82,,1.0,231215.0,24834204.0,0.0006087821590165,5.955597852863792,7.484174708767144,4.42702099696044,-0.7846556233653046,133.8,112.73,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,71.3,Oportunidade,,94.3,47.3,96.6,70.7,55.0,53.2
HGRE11,PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHGRECTF006,09072017000129,Escritórios,Papel,115.99,146.638605895682,12.817699999999999,12,0.6501833333333333,0.7909922444469687,2289827.424333333,1732940877.68,,1.0,144538.0,11817767.0,0.000761,-1.928720222380992,-5.87466235328823,2.0172219085262455,1.1511293276358137,132.0,112.18,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,71.2,Oportunidade,,100.0,86.9,62.3,55.2,70.0,26.9
TJKB11,TJK RENDA IMOBILIARIA FII - RESPONSABILIDADE LIMITADA,BRTJKBCTF006,39714024000148,Hospital,Tijolo,250.08,280.888347219333,13.052399999999999,12,0.8747833333333332,0.8903181725966148,1326207.4959999996,599562918.46,,,788.0,2134524.0,9e-05,110.61402309042397,97.36440981721157,123.86363636363637,0.20033656542992606,292.06,235.01,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,71.1,Oportunidade,,94.0,89.5,48.4,28.1,55.0,100.0
RVBI11,PATRIA SECURITIES FII - RESPONSABILIDADE LIMITADA,BRRVBICTF009,35507457000171,Outros,Outros,59.9,72.2880134366499,10.4554,12,0.7908,0.8286297707225524,1329376.2296666668,1330054484.09,,,81706.0,18399378.0,0.0006495206101207,61.27740869251814,74.06055135083238,48.49426603420388,-5.847217856020115,68.7,56.79,2026-07-01,2025-10-23,329,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,70.2,Oportunidade,preco_defasado,100.0,60.6,48.4,48.4,55.0,100.0
RBVA11,RIO BRAVO RENDA VAREJO FII DE RESPONSABILIDADE LIMITADA,BRRBVACTF006,15576907000170,Varejo,Tijolo,8.79,10.6614253969684,10.1937,12,0.8503166666666667,0.8244676178571257,1630712.1516666666,1761993977.09,,1.0,93092.0,165268143.0,0.000457,15.253166361737657,6.398558989656711,24.107773733818604,2.5670945157526104,10.62,8.54,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,69.6,Oportunidade,,100.0,57.7,53.6,55.6,55.0,84.2
XPCI11,XP CREDITO IMOBILIÁRIO FII,BRXPCICTF007,28516301000191,Outros,Outros,77.96,87.0584565095297,12.238199999999999,12,1.0167166666666667,0.8954902616664957,1689211.2266666663,757543686.35,,,83479.0,8701551.99991487,0.000918,11.57982398109576,-0.7350373255093912,23.894685287700913,2.0151792724417694,88.0,75.22,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,69.4,Oportunidade,,93.2,80.4,54.5,34.0,55.0,71.9
MALL11,PATRIA MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRMALLCTF007,26499833000132,Shoppings,Tijolo,100.03,118.977293280227,9.3802,12,0.8356666666666667,0.8407486608759835,2018055.4566666665,2111902518.12,,,136382.0,17750467.0,0.0003911443842281,14.841469577901734,23.574685115922044,6.108254039881422,-0.2592481802772051,103.98,90.12,2026-07-01,2025-07-21,423,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,69.2,Oportunidade,preco_defasado,100.0,48.7,59.1,60.3,55.0,82.8
ALZR11,ALIANZA TRUST FII RL,BRALZRCTF006,28737771000185,Multicategoria,Híbrido,9.97,10.781842,9.3649,12,0.7673833333333334,0.9247028476210282,3244261.345333333,1773014664.8,,,206111.0,164444501.0,0.000813,29.53244879632343,34.61150323350839,24.45339435913847,2.1516393442623016,10.85,9.63,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,68.9,Oportunidade,,88.8,48.5,71.2,55.8,55.0,100.0
TEPP11,FII TELLUS PROP,BRTEPPCTF006,26681370000125,Multicategoria,Híbrido,7.52,9.427673,11.4388,12,1.3137333333333332,0.797651764120372,1258458.033,467772136.74,,,44878.0,49616923.0,0.000771,32.48718672774934,14.24554964949345,50.72882380600523,1.0752688172043001,85.0,7.23,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,68.7,Oportunidade,,100.0,71.5,47.0,21.7,55.0,100.0
BTRU11,BTG RENDA URB FII,BRBTRUCTF008,08098114000128,Outros,Outros,85.7,86.863486,11.002199999999998,12,0.8127,0.9866055801628777,3747602.1010000007,772974188.15,,1.0,785.0,8898724.0,0.001654,56.24508225841007,-3.1691761425205023,115.65934065934064,-0.25605214152699673,90.0,76.02,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,68.5,Oportunidade,,79.5,66.7,74.9,34.6,55.0,100.0
XPML11,XP MALLS FII,BRXPMLCTF000,28757546000100,Shoppings,Tijolo,101.4,110.112376,3.1333,12,0.7138,0.9208774134525988,19680246.52433333,7081112753.36,,9.0,733101.0,64308055.0,0.000627,17.651326199859284,14.908213757935474,20.394438641783097,0.40598079017726274,112.2,96.96,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,68.5,Oportunidade,,89.4,0.0,100.0,91.2,55.0,92.2
MANA11,MANATÍ CAPITAL HEDGE FUND FII,BRMANACTF006,42888583000189,Outros,Outros,9.25,9.258687,14.464904,12,1.232208,0.9990617460121505,1135320.9773333333,347535380.96,,,38106.0,37536140.0,0.000859,18.03304930302251,0.1625357115052628,35.90356289453975,4.99432463110101,9.53,8.67,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,68.0,Oportunidade,,77.6,100.0,44.4,14.1,55.0,93.4
VCJR11,VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRVCJRCTF005,32400250000105,Outros,Outros,65.99,92.3916265232814,10.9306,12,0.9085,0.7142422152658113,3621585.4726666664,1360371537.18,,,29420.0,14723970.0,0.001469,-2.6182124762207106,-0.7590068544512274,-4.477418097990194,0.15176809834571703,83.14,64.12,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,67.9,Oportunidade,,100.0,65.9,74.0,49.0,55.0,24.6
HGCR11,PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII,BRHGCRCTF000,11160521000122,Outros,Outros,95.45,97.4014586201444,12.0583,12,0.9726166666666667,0.9799647905915364,3389567.3323333333,1501746013.56,,,104326.0,15418106.0,0.000701,2.325781864424614,0.8301358682517357,3.8214278605974927,7.247191011235965,99.99,87.75,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,67.9,Oportunidade,,80.5,78.4,72.3,51.5,55.0,41.1
SAPI11,SAM - SANTANDER PAPEIS IMOBILIARIOS FII RL,BRSAPICTF001,51646298000142,Multicategoria,Híbrido,8.61,10.102433327433,14.4106,12,1.1110666666666666,0.8522699156667215,214792.42666666667,298661479.34,,,13166.0,29563321.0,0.000821,201.05075958529528,95.492501258299,306.60901791229156,-0.9205983889528202,9.49,8.51,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,67.2,Oportunidade,,99.7,100.0,1.8,10.3,55.0,100.0
VRTA11,FATOR VERITA FII,BRVRTACTF008,11664201000100,Outros,Outros,70.35,83.1519737367327,12.1361,12,1.0096166666666666,0.8460412524029194,1581934.4836666666,1296540830.94,,,101282.0,15592424.0,0.000787,-4.849319950408603,-0.30616711921747086,-9.392472781599736,2.2529069767441845,82.9,67.95,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,67.1,Oportunidade,,100.0,79.3,52.9,47.8,55.0,17.2
TRXY11,TRX HEDGE FII,BRTRXYCTF004,43985938000110,Multicategoria,Híbrido,7.55,8.67601193633047,15.8617,12,1.3036,0.8702154924873561,133273.69166666665,307712236.81,,,3781.0,35467014.0,0.0009149780422084,652.405556456266,825.7912047961462,479.0199081163859,3.1420765027322384,10.49,7.25,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,66.4,Oportunidade,,97.0,100.0,0.0,11.0,55.0,100.0
BRCO11,BRESCO LOGISTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRBRCOCTF007,20748515000181,Logística,Tijolo,110.0,114.871388900017,8.5679,12,0.6868666666666666,0.9575926699706138,5369397.012333333,2070132105.41,,,138623.0,18021303.0001041,2e-05,12.257758241622174,10.47319784296925,14.042318640275099,-0.8115419296663706,124.0,108.5,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,66.1,Oportunidade,,83.9,39.6,84.1,59.7,55.0,74.2
LIFE11,FII LIFE CAPITAL PARTNERS,BRLIFECTF017,39753295000102,Residencial,Tijolo,6.96,9.7696004,14.793174,12,1.2472969999999999,0.712413989829103,467167.2979999999,388454787.01,,,20952.0,39761584.0,0.000131,10.72464721670212,2.7478044328377083,18.701490000566533,3.111111111111109,9.0,6.59,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,66.0,Oportunidade,,100.0,100.0,21.7,17.0,55.0,69.1
ITRI11,ITAÚ TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRITRICTF008,52270671000176,Outros,Outros,77.56,89.3362155664,11.9867,12,1.0306666666666666,0.868180944404935,1037076.0390000002,558351347.29,,,18055.0,6250000.0,0.000964,9.707671662367378,-1.9872925009779996,21.402635825712757,5.109093373085782,91.0,72.72,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,66.0,Oportunidade,,97.3,77.6,42.1,26.2,55.0,65.7
IBBP11,INVISTA DESENV VI FII RESP LTDA,BRIBBPCTF005,52551605000174,Logística,Tijolo,8.5,9.77512296,9.469536,12,0.8072339999999999,0.8695542792435627,1240953.3059999996,997966578.21,,,2037.0,102092483.404,9.1e-05,233.03580621950704,152.0472221951116,314.0243902439025,-2.857142857142858,15.0,7.02,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,65.6,Oportunidade,,97.1,49.7,46.7,41.1,55.0,100.0
JSAF11,JS ATIVOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRJSAFCTF000,42085661000107,Multicategoria,Híbrido,7.03,8.94577149718491,10.6448,12,0.8563500000000001,0.7858461399569872,1550570.0943333334,693505638.05,,,26388.0,77523290.0,0.000739,9.892701657132497,0.08479093050450803,19.700612383760486,4.769001490312963,8.34,6.6,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,65.4,Oportunidade,,100.0,62.7,52.4,31.8,55.0,66.3
GGRC11,ZAGROS RENDA IMOBILIÁRIA FII RESPONSABIL,BRGGRCCTF002,26614291000100,Multicategoria,Híbrido,9.09,11.10166003,5.148064,12,0.8580106666666666,0.8187964660632829,18484646.67066667,2378493625.66,,,395823.0,214246664.0,3.3e-05,77.00817402740593,41.15564056801404,112.86070748679782,0.0,10.5,8.95,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,65.4,Oportunidade,,100.0,1.6,100.0,63.3,55.0,100.0
VISC11,VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,BRVISCCTF005,17554274000125,Shoppings,Tijolo,103.54,115.438780576162,8.3667,12,0.7256999999999999,0.8969256213832608,6129206.009666665,3327943047.27,,,346986.0,28828640.0000073,0.0009970513746387,-2.953984210019817,-6.795054642727061,0.8870862226874277,2.2516294686944605,113.5,100.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,65.2,Oportunidade,,93.0,37.4,87.5,71.9,55.0,23.5
RZAT11,RIZA ARCTIUM FII RL,BRRZATCTF009,28267696000136,Multicategoria,Híbrido,87.26,101.438414,13.8021,12,1.4173333333333333,0.8602263832713316,640863.4073333334,429595944.19,,2.0,34728.0,4235042.0,0.000802,-0.7233546497683874,0.21547390873166705,-1.6621832082684418,1.6660841197716492,99.79,85.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,65.1,Oportunidade,,98.5,97.8,29.8,19.5,55.0,30.9
KORE11,KINEA OPORTUNIDADES REAL ESTATE FII,BRKORECTF012,52219978000142,Outros,Outros,65.17,107.245345916883,9.8545,12,0.5644666666666667,0.6076720574010539,2037807.8933333333,1032236454.45,,,28318.0,9625000.0,0.000542,6.896983317982341,1.3004219650871507,12.493544670877533,2.3719761231542735,78.49,61.25,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,64.8,Oportunidade,,100.0,53.9,59.3,42.0,55.0,56.3
HFOF11,HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHFOFCTF002,18307582000119,Multicategoria,Híbrido,6.3,7.62899299500984,9.0708,12,0.7597166666666667,0.825797061829898,1744798.4583333333,1666400939.9,,,89297.0,218430000.0,0.000455,9.466760671205382,-0.33269299672803454,19.2662143391388,3.2786885245901676,7.11,5.93,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,64.7,Oportunidade,,100.0,45.2,55.4,54.2,55.0,64.9
ICRI11,ITAÚ CRÉDITO IMOBILIÁRIO IPCA FII,BRICRICTF004,51294441000184,Outros,Outros,86.68,99.9931492583397,11.862400000000001,12,1.05615,0.8668593862971133,674047.4690000002,385709474.23,,,11269.0,3857359.0,0.000853,15.445438929323107,0.40222570487131737,30.488652153774897,-0.1727513532189251,100.6,84.72,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,64.6,Oportunidade,,97.5,76.2,31.1,16.8,55.0,84.8
KNRI11,KINEA RENDA IMOBILIARIA FII RESPONSABILIDADE LIMITADA,BRKNRICTF007,12005956000165,Multicategoria,Híbrido,158.7,163.383815398549,7.9607,12,0.7010500000000001,0.9713324395863594,7596065.476333333,4608084808.54,,1.0,313347.0,28204047.0,0.000967,2.536240982718252,0.21243056394264492,4.860051401493859,4.407894736842088,171.45,143.91,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,64.3,Oportunidade,,81.8,32.9,93.0,80.2,55.0,41.8
HSML11,HSI - MALLS FII RESP. LIMITADA,BRHSMLCTF007,32892018000131,Shoppings,Tijolo,85.03,99.6725096671464,8.2014,12,0.7038000000000001,0.8530937997242705,4256515.264,2126012239.06,,1.0,188703.0,21329976.0,0.000855,-0.4564223975136006,-2.351345657805193,1.4385008627779916,3.682477746616253,96.01,81.22,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,64.2,Oportunidade,,99.5,35.6,78.2,60.4,55.0,31.8
RECM11,REC MULTIESTRATÉGIA - FII RESPONSABILIDADE LTDA,BRRECMCTF005,56430935000162,Multicategoria,Híbrido,7.03,8.89865013166613,13.497399999999999,12,1.0803666666666667,0.7900074613545622,73296.609,169523360.59,,,1317.0,19050458.0,0.0004986040844508,98.16539254761892,108.99081354473998,87.33997155049786,-5.000000000000004,9.59,7.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,64.1,Oportunidade,,100.0,94.4,0.0,0.0,55.0,100.0
ICNE11,ÍCONE - FII RESPONSABILIDADE LIMITADA,BRICNECTF002,53137434000102,Residencial,Tijolo,500.0,522.302633333333,20.2081,12,1.6774833333333332,0.9572994047703767,1664942.8141176472,62676316.0,,,12.0,120000.0,0.000239,56.17734145976731,-27.64531708046537,140.0,-35.064935064935064,1000.0,500.0,2026-07-01,2026-08-25,23,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,63.8,Oportunidade,preco_defasado,83.9,82.0,54.2,0.0,55.0,100.0
RBRX11,PATRIA PLUS MULT FII,BRRBRXCTF006,41088458000121,Multicategoria,Híbrido,7.1,9.211059,7.472799999999999,12,0.1752,0.7708125634631153,2117574.905333333,1348078087.29,,1.0,126411.0,146354302.0,0.000931,712.8930607100497,373.9774653836529,1051.8086560364463,0.28248587570620654,8.9,6.92,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,63.7,Oportunidade,,100.0,27.5,60.3,48.8,55.0,100.0
CYCR11,CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRCYCRCTF004,36501233000115,Outros,Outros,8.33,9.46898599198976,13.5454,12,1.1242333333333334,0.8797140482673351,945822.2006666667,346086182.72,,,16778.0,36549445.0,0.0007996343506839,-2.882915558673438,1.2864097557349519,-7.052240873081828,1.2150668286755817,9.35,8.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,63.6,Oportunidade,,95.5,94.9,39.7,14.0,55.0,23.7
ZAVC11,FII ZAVIT CRÉDITO IMOBILIÁRIO,BRZAVCCTF007,52101897000143,Outros,Outros,9.13,10.0796301,15.145954,12,1.253031,0.905787207409526,7436.691333333334,36109478.54,,,854.0,3582421.0,0.000456,47.519897365776096,0.06262578178051204,94.97716894977168,0.8839779005524795,10.99,8.3,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,63.4,Oportunidade,,91.6,100.0,0.0,0.0,55.0,100.0
CPLG11,CAPITANIA LOGISTICA FII,BRCPLGCTF006,52371756000140,Logística,Tijolo,11.19,10.71167821,15.005562,12,1.1864671666666666,1.0446542344367156,456368.0703333334,603664659.28,,,5496.0,56355750.0,9.4e-05,682.9979211060403,81.61297067555664,1284.382871536524,2.4725274725274637,14.33,10.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,63.3,Oportunidade,,70.8,100.0,21.1,28.2,55.0,100.0
VGHF11,VALORA HEDGE FII,BRVGHFCTF005,36771692000119,Outros,Outros,5.06,8.173196,10.05933,12,0.8001360000000001,0.6190968624758294,2385833.8320000004,1346302651.6,,,368246.0,164721683.0,0.000734,-5.159584916024662,-3.8272396724807978,-6.491930159568526,2.2222222222222143,7.83,4.78,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,63.0,Oportunidade,,100.0,56.2,63.4,48.7,55.0,16.1
EDGE11,EDGE FII RL,BREDGECTF003,54306150000157,Multicategoria,Híbrido,834.0,1157.229293,12.904399,12,1.0443971666666667,0.7206869071192791,193317.42370370368,13231952.53,,,124.0,11434.1666,0.00069,208.385413973486,0.10416128030532601,416.6666666666667,-24.181818181818183,1156.17,834.0,2026-07-01,2026-09-14,3,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,62.5,Oportunidade,,100.0,87.8,0.0,0.0,55.0,100.0
